NEWID,FAM_SIZE,NUM_AUTO,FINCBTXM,TOTEXP,ALCBEV,FOOD,FDHOME,FDMAP,FDAWAY,MAJAPP,TENTRM,EDUCA,ELCTRC
4385214,3,1,191892.2,94420.9996,480.0,12168.0,7748.0,0.0,4420.0,2172.0,0.0,0.0,904.0
4385364,1,1,47274.0,15328.0,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,504.0
4385394,2,1,26982.0,83788.0,120.0,6760.0,6760.0,0.0,0.0,0.0,0.0,0.0,1488.0
4385404,2,3,87721.0,201834.6,480.0,8736.0,7696.0,0.0,1040.0,0.0,0.0,0.0,3128.0
4385424,2,0,134042.8,52526.2004,360.0,6240.0,5200.0,0.0,1040.0,0.0,0.0,0.0,2240.0
4385574,2,0,146576.8,236376.7972,1800.0,18720.0,8320.0,0.0,10400.0,0.0,0.0,0.0,920.0
4385604,1,0,12000.0,13574.0,0.0,4940.0,3900.0,0.0,1040.0,0.0,0.0,0.0,568.0
4385634,2,0,20108.0,76848.0,0.0,19240.0,19240.0,0.0,0.0,0.0,0.0,0.0,5900.0
4385704,2,1,50000.0,75044.9996,1380.0,18200.0,14300.0,0.0,3900.0,0.0,0.0,8000.0,3600.0
4385734,2,2,67382.0,39916.0,960.0,7920.0,6800.0,0.0,1120.0,0.0,0.0,0.0,1904.0
4385744,2,0,111225.6,60952.0004,60.0,8840.0,6240.0,0.0,2600.0,0.0,0.0,0.0,1920.0
4385754,2,2,67716.0,41304.0,0.0,8864.0,5224.0,0.0,3640.0,0.0,0.0,0.0,1908.0
4385764,4,2,35061.0,38052.0004,0.0,6760.0,3640.0,0.0,3120.0,0.0,0.0,0.0,1960.0
4385774,3,0,19867.4,30788.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,888.0
4385804,1,0,13178.0,14804.0,0.0,3120.0,3120.0,0.0,0.0,152.0,0.0,0.0,2332.0
4385824,2,1,98897.0,107131.0004,7200.0,12800.0,8200.0,0.0,4600.0,0.0,0.0,0.0,3000.0
4385844,3,2,136208.6,68472.4,1200.0,15600.0,10400.0,0.0,5200.0,0.0,0.0,0.0,2440.0
4385854,1,0,27360.0,38332.0,0.0,5720.0,5720.0,0.0,0.0,0.0,0.0,0.0,608.0
4385884,1,1,42000.0,20141.0,0.0,4420.0,2340.0,0.0,2080.0,1928.0,0.0,0.0,1800.0
4385894,3,1,48429.6,23839.0004,192.0,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,544.0
4385924,6,0,44603.4,50920.4004,0.0,3900.0,3900.0,0.0,0.0,660.0,0.0,0.0,2400.0
4385934,4,0,90304.8,50653.4,0.0,16120.0,11440.0,0.0,4680.0,12824.0,0.0,0.0,2212.0
4385994,2,0,94584.0,58573.0008,360.0,5200.0,4160.0,0.0,1040.0,0.0,0.0,0.0,1548.0
4386014,1,0,31554.0,55368.0,640.0,3020.0,2760.0,0.0,260.0,0.0,0.0,0.0,1440.0
4386094,3,2,80000.0,77428.0,0.0,6500.0,6500.0,0.0,0.0,0.0,0.0,0.0,1696.0
4386114,3,1,42912.0,48835.0004,0.0,5824.0,2704.0,0.0,3120.0,0.0,0.0,0.0,2664.0
4386124,2,0,140000.0,88058.0,3600.0,15600.0,13000.0,0.0,2600.0,0.0,0.0,0.0,0.0
4386154,5,0,94913.0,56288.9996,240.0,9360.0,7800.0,0.0,1560.0,0.0,0.0,0.0,1836.0
4386194,2,2,168000.0,50025.9996,1260.0,13260.0,9360.0,0.0,3900.0,0.0,0.0,0.0,812.0
4386234,2,2,47760.0,32247.0004,180.0,5980.0,3380.0,0.0,2600.0,0.0,0.0,0.0,920.0
4386244,1,0,68538.0,54472.9996,1200.0,7020.0,4940.0,0.0,2080.0,0.0,0.0,0.0,0.0
4386354,3,2,25280.0,42250.0004,480.0,19240.0,8840.0,0.0,10400.0,0.0,0.0,0.0,576.0
4386414,2,4,45648.0,43800.0,480.0,3640.0,3120.0,0.0,520.0,0.0,0.0,0.0,1576.0
4386484,4,0,14400.0,35093.9996,0.0,6500.0,3900.0,0.0,2600.0,0.0,0.0,0.0,0.0
4386504,1,0,81096.0,53556.7972,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,1100.0
4386514,4,0,217000.0,110809.5944,360.0,10720.0,10100.0,0.0,620.0,0.0,0.0,13200.0,420.0
4386544,1,0,13782.0,9760.0,0.0,4420.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0
4386584,2,2,96573.0,55918.7996,1200.0,9100.0,9100.0,0.0,0.0,0.0,0.0,0.0,1428.0
4386604,2,0,202000.0,90853.9996,1500.0,7540.0,5980.0,0.0,1560.0,0.0,0.0,0.0,972.0
4386614,2,1,86211.2,47155.2,480.0,4160.0,2600.0,0.0,1560.0,0.0,0.0,3360.0,832.0
4386634,2,1,112093.2,83815.0,1200.0,8320.0,5720.0,0.0,2600.0,0.0,0.0,0.0,3920.0
4386644,4,0,40000.0,56148.0,0.0,9100.0,9100.0,0.0,0.0,0.0,0.0,0.0,1848.0
4386804,1,0,243189.0,144688.7972,3000.0,11144.0,6944.0,0.0,4200.0,680.0,0.0,7800.0,952.0
4386814,2,2,85885.0,84718.9996,2720.0,8820.0,5000.0,0.0,3820.0,1000.0,0.0,0.0,1020.0
4386844,3,0,33797.0,36877.0004,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,1440.0
4386864,3,1,158180.0,75815.9996,0.0,11100.0,5900.0,0.0,5200.0,0.0,0.0,0.0,1024.0
4386884,1,0,70000.0,68214.0,360.0,13400.0,9960.0,0.0,3440.0,680.0,0.0,0.0,1136.0
4386894,2,0,120212.8,65900.0,0.0,15080.0,12480.0,0.0,2600.0,0.0,0.0,0.0,1536.0
4386904,1,1,15960.0,34628.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,1108.0
4386964,5,1,189000.0,93811.0004,960.0,9880.0,9880.0,0.0,0.0,800.0,0.0,0.0,2220.0
4386994,5,0,134144.0,78725.8,40.0,14260.0,11284.0,0.0,2976.0,0.0,120.0,6432.0,1620.0
4387024,2,1,60237.0,49691.0,1440.0,6240.0,5200.0,0.0,1040.0,0.0,0.0,0.0,2124.0
4387034,3,1,68395.6,49190.9996,360.0,11440.0,10400.0,0.0,1040.0,0.0,0.0,0.0,460.0
4387044,1,1,15402.0,28564.0,0.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0
4387054,7,2,146862.6,140361.0,520.0,11244.0,7004.0,0.0,4240.0,0.0,1000.0,0.0,1200.0
4387074,3,0,49600.0,42714.0004,48.0,7488.0,5748.0,0.0,1740.0,320.0,0.0,0.0,2040.0
4387124,1,1,104500.0,102174.0004,60.0,4056.0,3536.0,0.0,520.0,0.0,0.0,54000.0,916.0
4387194,2,1,55885.0,41672.0004,0.0,11900.0,9360.0,0.0,2540.0,400.0,0.0,0.0,1088.0
4387294,2,2,37422.0,21287.0004,360.0,6760.0,4160.0,0.0,2600.0,0.0,0.0,0.0,2120.0
4387354,1,0,90000.0,57725.0,600.0,6500.0,3380.0,0.0,3120.0,0.0,0.0,0.0,960.0
4387404,1,0,132884.2,73812.7996,960.0,6396.0,5876.0,0.0,520.0,0.0,0.0,0.0,1768.0
4387414,2,2,60000.0,38410.0,0.0,6500.0,3380.0,0.0,3120.0,0.0,1440.0,0.0,660.0
4387444,2,1,152000.0,53695.9996,3000.0,6760.0,1560.0,0.0,5200.0,0.0,0.0,0.0,576.0
4387494,1,0,17952.0,20200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0
4387534,1,1,75000.0,52254.0004,0.0,5200.0,3900.0,0.0,1300.0,0.0,0.0,0.0,840.0
4387654,2,1,243189.0,116462.0,0.0,14760.0,11760.0,0.0,3000.0,0.0,0.0,0.0,1752.0
4387674,1,2,90798.0,80860.9996,620.0,11220.0,9960.0,0.0,1260.0,680.0,0.0,0.0,816.0
4387694,4,0,61737.4,58814.5996,0.0,15080.0,12480.0,0.0,2600.0,0.0,0.0,1200.0,1468.0
4387704,2,2,420895.1,58955.5996,1440.0,10020.0,7540.0,0.0,2480.0,0.0,200.0,0.0,1140.0
4387734,2,1,73030.8,44664.5996,60.0,6972.0,6504.0,0.0,468.0,0.0,0.0,0.0,720.0
4387774,2,3,97865.6,77815.4,1200.0,9620.0,7020.0,0.0,2600.0,0.0,0.0,0.0,480.0
4387784,2,1,243189.0,159511.9056,0.0,13000.0,7800.0,0.0,5200.0,0.0,0.0,0.0,3044.0
4387794,1,0,17228.6,27665.8004,0.0,1740.0,1560.0,0.0,180.0,0.0,0.0,0.0,900.0
4387824,2,0,40485.6,31556.0,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,0.0,400.0
4387864,1,0,17451.0,24702.9996,0.0,3900.0,3380.0,0.0,520.0,0.0,0.0,0.0,924.0
4387874,1,1,90000.0,69645.0,720.0,18200.0,7800.0,0.0,10400.0,0.0,0.0,0.0,1640.0
4387924,2,0,39115.0,30624.0,1920.0,7800.0,3640.0,0.0,4160.0,0.0,0.0,0.0,2608.0
4387964,1,0,15229.2,17580.0,0.0,6240.0,4160.0,0.0,2080.0,0.0,0.0,0.0,1020.0
4388074,2,2,52746.6,67545.5992,0.0,12680.0,9360.0,0.0,3320.0,0.0,0.0,0.0,900.0
4388104,1,1,21389.8,44468.4004,0.0,6996.0,5200.0,0.0,1796.0,0.0,0.0,0.0,2400.0
4388114,1,1,53000.0,36595.0004,1560.0,3900.0,3380.0,0.0,520.0,0.0,0.0,0.0,1248.0
4388164,3,0,141562.0,93426.0004,840.0,10660.0,6500.0,0.0,4160.0,0.0,0.0,0.0,2716.0
4388284,6,2,60000.0,236558.0,0.0,5460.0,5460.0,0.0,0.0,0.0,0.0,16000.0,784.0
4388304,2,0,207162.6,77294.0,2760.0,6888.0,6888.0,0.0,0.0,0.0,0.0,0.0,1180.0
4388324,1,0,60000.0,49374.0,0.0,3900.0,3120.0,0.0,780.0,0.0,0.0,20.0,412.0
4388354,2,1,86600.0,62040.9996,3360.0,12220.0,8060.0,0.0,4160.0,0.0,0.0,0.0,408.0
4388364,5,1,109941.4,100654.3976,300.0,10920.0,9100.0,0.0,1820.0,22452.0,0.0,120.0,2504.0
4388384,1,0,7358.4,23458.0,0.0,4576.0,3952.0,0.0,624.0,480.0,0.0,0.0,1280.0
4388454,5,0,26912.8,19542.6,240.0,8840.0,8840.0,0.0,0.0,0.0,0.0,0.0,3000.0
4388484,3,2,85050.9,60883.0004,0.0,17500.0,15912.0,0.0,1588.0,0.0,0.0,0.0,2200.0
4388654,2,0,34764.0,29608.0,0.0,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,1320.0
4388704,3,0,18700.0,24252.0,0.0,6760.0,6240.0,0.0,520.0,0.0,0.0,0.0,1560.0
4388714,2,0,45100.0,27311.0,0.0,4420.0,3120.0,0.0,1300.0,0.0,0.0,0.0,876.0
4388764,1,0,59806.0,54269.0,0.0,7540.0,6240.0,0.0,1300.0,0.0,0.0,0.0,1092.0
4388774,1,1,91273.7,25484.0,0.0,6500.0,3380.0,0.0,3120.0,0.0,0.0,4560.0,520.0
4388794,2,0,64558.0,86816.0,3360.0,13780.0,12480.0,0.0,1300.0,0.0,0.0,0.0,1276.0
4388814,5,0,35000.0,42910.0004,0.0,3640.0,2600.0,0.0,1040.0,0.0,0.0,0.0,876.0
4388834,4,0,36000.0,31302.0,420.0,5460.0,3900.0,0.0,1560.0,0.0,0.0,0.0,1244.0
4388844,2,1,55364.0,31428.0,180.0,3380.0,2340.0,0.0,1040.0,0.0,0.0,0.0,2184.0
4388854,5,0,110000.0,93489.9996,760.0,12504.0,9880.0,0.0,2624.0,2120.0,0.0,0.0,1644.0
4388874,4,0,77591.0,36064.5996,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,4200.0,1228.0
4388914,4,0,26549.2,26691.2004,240.0,11180.0,9880.0,0.0,1300.0,0.0,0.0,0.0,1120.0
4388924,2,0,19041.0,29388.0,0.0,11700.0,10660.0,0.0,1040.0,0.0,0.0,0.0,0.0
4388944,3,1,103267.0,96155.0008,0.0,9100.0,5200.0,0.0,3900.0,800.0,0.0,800.0,2204.0
4388964,2,0,74382.0,41225.0,0.0,6240.0,5200.0,0.0,1040.0,0.0,0.0,0.0,2800.0
4388994,1,0,86130.0,37952.0,0.0,4212.0,4212.0,0.0,0.0,0.0,0.0,0.0,1856.0
4389014,4,1,524703.1,126198.7976,480.0,9620.0,7020.0,0.0,2600.0,0.0,0.0,0.0,764.0
4389034,3,0,99214.9,57787.9996,120.0,8020.0,6240.0,0.0,1780.0,0.0,0.0,3120.0,1264.0
4389044,4,1,66805.0,72542.0,480.0,7800.0,7280.0,0.0,520.0,0.0,0.0,14068.0,1204.0
4389054,2,0,40085.2,56930.8004,300.0,6260.0,3900.0,0.0,2360.0,0.0,0.0,0.0,1800.0
4389084,1,1,1444.4,15708.0,0.0,3900.0,3640.0,0.0,260.0,0.0,0.0,0.0,1524.0
4389144,2,0,47400.0,116799.0004,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,1448.0
4389154,1,0,30889.0,57200.0,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,3640.0
4389184,1,0,11111.4,14252.0,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,600.0
4389274,3,0,158024.4,96043.2,0.0,19552.0,17680.0,0.0,1872.0,6576.0,0.0,0.0,1492.0
4389294,2,3,52012.0,30734.0,120.0,3640.0,2600.0,0.0,1040.0,0.0,0.0,0.0,1800.0
4389304,2,2,63306.4,78548.8,2400.0,3120.0,2080.0,0.0,1040.0,0.0,0.0,0.0,904.0
4389334,2,0,25818.0,20328.0,60.0,2964.0,2340.0,0.0,624.0,0.0,0.0,0.0,624.0
4389344,3,0,15044.0,20148.0004,0.0,5460.0,4160.0,0.0,1300.0,0.0,0.0,0.0,3788.0
4389394,3,0,61709.4,31480.5996,0.0,3900.0,2600.0,0.0,1300.0,0.0,0.0,0.0,1632.0
4389494,2,1,69138.2,34829.8004,0.0,8060.0,5460.0,0.0,2600.0,0.0,0.0,0.0,1200.0
4389564,5,0,17996.8,57342.0,0.0,13000.0,7800.0,0.0,5200.0,0.0,0.0,0.0,1044.0
4389574,1,1,52000.0,31118.0,240.0,2340.0,1560.0,0.0,780.0,0.0,0.0,0.0,1380.0
4389624,1,0,13809.6,9546.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,1668.0
4389694,3,0,136480.4,62844.9996,0.0,6240.0,4160.0,0.0,2080.0,0.0,0.0,0.0,1312.0
4389734,1,0,31773.0,15903.0004,0.0,1560.0,1560.0,0.0,0.0,0.0,0.0,0.0,1372.0
4389744,2,1,126000.0,51563.0004,720.0,5720.0,5720.0,0.0,0.0,0.0,0.0,0.0,1200.0
4389764,5,1,378749.2,375459.3052,3900.0,16020.0,12900.0,0.0,3120.0,0.0,0.0,0.0,11044.0
4389784,4,1,45000.0,56907.0004,0.0,5200.0,3900.0,0.0,1300.0,0.0,0.0,0.0,840.0
4389794,1,0,19530.0,22152.0,0.0,4160.0,3640.0,0.0,520.0,0.0,0.0,0.0,1788.0
4389814,1,1,23413.0,34996.0,0.0,3252.0,3252.0,0.0,0.0,0.0,0.0,0.0,404.0
4389864,6,2,320132.8,329595.9976,2400.0,41600.0,20800.0,0.0,20800.0,0.0,0.0,1200.0,2348.0
4390024,2,0,73384.0,46248.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,1060.0
4390054,3,0,324262.0,155209.798,2400.0,13780.0,12480.0,0.0,1300.0,7200.0,0.0,0.0,968.0
4390244,1,0,16782.0,39220.0,0.0,5044.0,4264.0,0.0,780.0,0.0,0.0,0.0,1140.0
4390254,2,0,57000.0,53212.0,1680.0,8840.0,6760.0,0.0,2080.0,0.0,0.0,0.0,664.0
4390284,2,0,11254.6,33333.8004,0.0,8840.0,8840.0,0.0,0.0,0.0,0.0,0.0,1560.0
4390364,5,0,247179.3,87720.4004,720.0,24440.0,14040.0,0.0,10400.0,0.0,0.0,0.0,1004.0
4390374,3,1,58844.8,36041.8,360.0,9100.0,6240.0,0.0,2860.0,0.0,0.0,0.0,1236.0
4390384,2,1,120704.0,114613.0,300.0,8320.0,7020.0,0.0,1300.0,0.0,0.0,0.0,1888.0
4390394,5,0,46000.0,42707.0,0.0,12480.0,9360.0,0.0,3120.0,0.0,0.0,0.0,1640.0
4390454,1,0,14515.4,27376.0,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,348.0
4390464,4,2,175082.0,120422.7976,1320.0,27720.0,21320.0,0.0,6400.0,4800.0,0.0,0.0,1300.0
4390474,1,1,22279.0,19247.0004,0.0,2652.0,2392.0,0.0,260.0,0.0,0.0,0.0,956.0
4390494,2,0,331009.4,103875.7972,1960.0,7860.0,6860.0,0.0,1000.0,0.0,0.0,0.0,820.0
4390524,5,2,74506.0,58336.7972,0.0,10140.0,8840.0,0.0,1300.0,0.0,0.0,0.0,2760.0
4390594,2,1,99740.8,61010.2,0.0,5720.0,5720.0,0.0,0.0,512.0,0.0,0.0,1280.0
4390604,2,1,219232.4,69520.0004,3000.0,6500.0,2600.0,0.0,3900.0,0.0,0.0,0.0,1320.0
4390664,4,1,142041.0,147971.0004,0.0,18200.0,16900.0,0.0,1300.0,0.0,0.0,0.0,2072.0
4390714,1,0,195162.6,151110.0004,2000.0,12000.0,5200.0,0.0,6800.0,2140.0,0.0,0.0,2100.0
4390724,4,1,127016.6,66053.2004,0.0,4160.0,4160.0,0.0,0.0,0.0,0.0,8000.0,2400.0
4390764,2,2,27218.2,33806.2004,1400.0,8396.0,5800.0,0.0,2596.0,0.0,0.0,0.0,936.0
4390804,2,1,30400.0,75264.0,960.0,6760.0,4160.0,0.0,2600.0,0.0,0.0,0.0,4320.0
4390844,6,1,60275.4,32032.0004,0.0,6500.0,5200.0,0.0,1300.0,0.0,0.0,0.0,2180.0
4390914,2,0,67783.0,52584.0,0.0,2080.0,780.0,0.0,1300.0,3132.0,0.0,0.0,1568.0
4390934,4,0,18192.0,27793.0,240.0,7020.0,3120.0,0.0,3900.0,0.0,0.0,0.0,600.0
4390994,1,1,80015.0,56132.0,240.0,6660.0,5200.0,0.0,1460.0,0.0,0.0,0.0,384.0
4391044,2,2,95133.0,72512.3988,0.0,8840.0,8840.0,0.0,0.0,0.0,0.0,0.0,1012.0
4391084,2,0,28536.0,27684.0,0.0,7292.0,5324.0,0.0,1968.0,0.0,0.0,0.0,972.0
4391094,2,0,14636.0,33968.0,0.0,5824.0,4420.0,0.0,1404.0,0.0,0.0,0.0,1884.0
4391104,3,0,168000.0,51579.0004,1500.0,8580.0,4680.0,0.0,3900.0,0.0,0.0,0.0,932.0
4391114,3,1,64332.0,20532.0,0.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,4200.0
4391134,3,1,124000.0,216658.9996,480.0,9880.0,7280.0,0.0,2600.0,0.0,0.0,0.0,768.0
4391144,6,2,103000.0,59328.0004,0.0,6656.0,4576.0,0.0,2080.0,0.0,0.0,0.0,2400.0
4391214,1,1,45000.0,27911.0004,0.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,900.0
4391254,3,0,26754.0,16950.0004,0.0,3380.0,3380.0,0.0,0.0,0.0,0.0,0.0,748.0
4391264,2,1,27564.0,34456.0,1080.0,5460.0,4680.0,0.0,780.0,0.0,0.0,0.0,1020.0
4391294,1,0,208392.0,220776.7972,1200.0,16900.0,11700.0,0.0,5200.0,380.0,0.0,0.0,420.0
4391304,1,0,50000.0,19065.0,540.0,2392.0,1352.0,0.0,1040.0,0.0,0.0,0.0,1080.0
4391334,3,0,156000.0,126234.0,0.0,8580.0,6240.0,0.0,2340.0,0.0,0.0,0.0,0.0
4391354,3,1,101150.8,65057.4,0.0,13520.0,8320.0,0.0,5200.0,0.0,0.0,0.0,2140.0
4391364,2,0,22708.4,24021.2004,0.0,7072.0,5512.0,0.0,1560.0,0.0,0.0,0.0,0.0
4391374,2,0,123106.6,79115.5972,1184.0,13000.0,7800.0,0.0,5200.0,0.0,0.0,0.0,840.0
4391384,4,1,65328.6,47723.2,480.0,8840.0,7800.0,0.0,1040.0,0.0,0.0,0.0,2136.0
4391394,1,0,2100.0,39876.0,0.0,2600.0,2600.0,0.0,0.0,0.0,0.0,0.0,1380.0
4391454,2,1,276027.0,61452.0,720.0,9100.0,7280.0,0.0,1820.0,0.0,0.0,0.0,1716.0
4391524,4,1,25999.0,58872.0,0.0,7020.0,1820.0,0.0,5200.0,0.0,0.0,0.0,2400.0
4391534,2,1,120230.0,64385.9996,360.0,22360.0,20800.0,0.0,1560.0,0.0,0.0,0.0,1440.0
4391644,2,1,29845.0,31800.0,0.0,6000.0,4960.0,0.0,1040.0,0.0,0.0,0.0,2736.0
4391664,2,1,80212.0,38991.9996,180.0,8840.0,7800.0,0.0,1040.0,0.0,0.0,0.0,1020.0
4391694,5,0,127000.0,68720.0004,600.0,10660.0,8060.0,0.0,2600.0,3808.0,0.0,0.0,1260.0
4391734,3,2,53798.2,31715.7996,0.0,5200.0,5200.0,0.0,0.0,1696.0,0.0,0.0,1896.0
4391814,4,1,233688.6,90744.6,1080.0,12880.0,9640.0,0.0,3240.0,1500.0,1600.0,0.0,1280.0
4391854,1,0,58000.0,32645.0,276.0,3640.0,2600.0,0.0,1040.0,0.0,0.0,0.0,964.0
4391864,4,0,160800.0,56996.9996,240.0,7800.0,7800.0,0.0,0.0,0.0,0.0,0.0,752.0
4391874,1,0,14064.0,19508.0,0.0,3120.0,3120.0,0.0,0.0,0.0,0.0,0.0,420.0
4391924,1,1,17274.0,8048.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,600.0
4391954,5,0,38000.0,15707.0,0.0,1560.0,1560.0,0.0,0.0,0.0,0.0,0.0,1080.0
4392124,2,0,52000.0,48290.0,480.0,7500.0,7500.0,0.0,0.0,0.0,0.0,0.0,1440.0
4392134,1,0,23632.0,16770.0004,0.0,2340.0,2080.0,0.0,260.0,0.0,0.0,40.0,684.0
4392144,1,0,35582.0,42840.0,120.0,11960.0,9880.0,0.0,2080.0,0.0,0.0,0.0,1800.0
4392154,1,1,14650.0,17416.0,0.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,360.0
4392164,2,2,55000.0,44376.0004,300.0,9980.0,6500.0,0.0,3480.0,0.0,120.0,0.0,720.0
4392234,2,1,55310.0,64624.0004,0.0,6780.0,3480.0,0.0,3300.0,400.0,400.0,0.0,740.0
4392274,1,0,44000.0,110313.0,2100.0,11700.0,6500.0,0.0,5200.0,0.0,0.0,0.0,1524.0
4392314,2,0,35925.8,24457.2004,0.0,5200.0,4160.0,0.0,1040.0,0.0,0.0,0.0,1420.0
4392334,1,1,11707.0,19484.7996,0.0,3120.0,2860.0,0.0,260.0,0.0,0.0,0.0,1800.0
4392374,3,0,66065.8,60330.0004,780.0,10660.0,7020.0,0.0,3640.0,0.0,0.0,0.0,1884.0
4392394,1,0,36001.0,29598.0,0.0,4336.0,2340.0,0.0,1996.0,0.0,0.0,0.0,652.0
4392404,1,1,67480.4,57526.399999999994,480.0,3640.0,2600.0,0.0,1040.0,0.0,0.0,16000.0,900.0
4392414,4,0,288949.8,172043.99959999998,1948.0,23340.0,19760.0,0.0,3580.0,0.0,0.0,12960.0,2400.0
4392424,2,1,91410.8,73728.0,0.0,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0
4392494,2,0,50194.9,186895.99959999998,1800.0,10140.0,9100.0,0.0,1040.0,0.0,0.0,0.0,1096.0
4392514,2,0,200430.0,89796.0,1200.0,5460.0,5460.0,0.0,0.0,0.0,0.0,0.0,1040.0
4392544,1,0,1526.4,36992.0,0.0,6240.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0
4392554,2,0,50000.0,33633.0,600.0,9880.0,5720.0,0.0,4160.0,0.0,0.0,0.0,0.0
4392584,2,1,28164.0,36832.0,0.0,10400.0,9360.0,0.0,1040.0,0.0,0.0,0.0,960.0
4392594,4,0,95000.0,68838.0004,0.0,14040.0,8840.0,0.0,5200.0,0.0,0.0,0.0,2780.0
4392614,2,0,49971.2,41764.0,0.0,13000.0,5720.0,0.0,7280.0,2000.0,0.0,0.0,1980.0
4392654,3,0,100000.0,47370.0,0.0,10400.0,7800.0,0.0,2600.0,0.0,0.0,0.0,2200.0
4392664,4,0,119855.7,54920.0,0.0,7280.0,4680.0,0.0,2600.0,0.0,0.0,0.0,2400.0
4392674,2,1,74500.0,68655.00080000001,0.0,8320.0,6240.0,0.0,2080.0,640.0,0.0,0.0,1432.0
4392694,1,0,40088.8,23696.0,0.0,5200.0,4680.0,0.0,520.0,0.0,0.0,0.0,1156.0
4392734,1,0,127081.6,57472.000400000004,840.0,8060.0,6760.0,0.0,1300.0,0.0,0.0,0.0,1360.0
4392814,1,0,23498.0,17620.0,0.0,3120.0,2600.0,0.0,520.0,0.0,0.0,0.0,1900.0
4392824,3,2,257489.0,239818.7968,3200.0,34880.0,22200.0,0.0,12680.0,2800.0,0.0,100920.0,2580.0
4392834,1,1,179252.6,64052.9996,2580.0,4680.0,4680.0,0.0,0.0,0.0,0.0,0.0,904.0
4392854,2,1,35530.0,14729.0004,0.0,2080.0,2080.0,0.0,0.0,0.0,0.0,0.0,796.0
4392894,4,1,75726.8,90749.2004,1248.0,12024.0,8284.0,0.0,3740.0,0.0,0.0,1200.0,3360.0
4392904,2,1,142244.2,38209.8004,480.0,2236.0,1560.0,0.0,676.0,0.0,0.0,0.0,1200.0
4392974,2,3,50130.0,39325.0,180.0,6136.0,5096.0,0.0,1040.0,0.0,0.0,0.0,828.0
4393034,6,2,136758.6,106170.5996,240.0,10140.0,7540.0,0.0,2600.0,0.0,0.0,800.0,1800.0
4393064,5,1,234685.6,117232.9996,1108.0,15080.0,10920.0,0.0,4160.0,0.0,0.0,33000.0,1200.0
4393134,4,0,86548.0,62093.999599999996,480.0,6500.0,5980.0,0.0,520.0,436.0,0.0,0.0,1672.0
4393144,2,0,29964.0,72576.0,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,4076.0
4393204,2,2,156766.2,87823.7972,900.0,11700.0,9100.0,0.0,2600.0,0.0,0.0,0.0,1860.0
4393264,1,0,19783.0,18804.0,0.0,3300.0,3000.0,0.0,300.0,0.0,0.0,0.0,484.0
4393284,1,0,12140.0,9056.0,0.0,4420.0,3900.0,0.0,520.0,0.0,0.0,0.0,600.0
4393294,2,2,135382.0,171948.0,1800.0,35360.0,35360.0,0.0,0.0,0.0,0.0,0.0,2920.0
4393304,5,1,18278.6,11600.3996,120.0,6500.0,3900.0,0.0,2600.0,0.0,0.0,0.0,0.0
4393454,2,1,119010.0,77072.00039999999,480.0,8060.0,6760.0,0.0,1300.0,0.0,0.0,0.0,1792.0
4393464,1,0,21798.0,22164.0,0.0,3120.0,2600.0,0.0,520.0,0.0,0.0,0.0,960.0
4393494,1,0,66182.0,43993.0,0.0,2860.0,1300.0,0.0,1560.0,0.0,0.0,0.0,1092.0
4393564,1,1,29200.0,52143.0,0.0,19240.0,13000.0,0.0,6240.0,7772.0,0.0,0.0,920.0
4393574,1,0,53000.0,50659.000400000004,420.0,4380.0,3120.0,0.0,1260.0,0.0,140.0,0.0,600.0
4393594,2,1,119940.4,44655.5996,480.0,5200.0,2600.0,0.0,2600.0,0.0,0.0,0.0,960.0
4393644,1,1,16722.0,15696.0,36.0,2340.0,2340.0,0.0,0.0,0.0,0.0,0.0,1068.0
4393654,3,1,150000.0,75259.99960000001,0.0,12540.0,9360.0,0.0,3180.0,0.0,0.0,0.0,1996.0
